咪咕代理源,#genre#
RTHK 34（CGTN纪录）,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
RTHK 35（CGTN）,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
RTHK 36,https://live.hkdvb.com/hls/live/36.m3u8?token=631170156107453#https://rthktv36-live.akamaized.net/hls/live/2101644/RTHKTV36/stream05/streamPlaylist.m3u8$预留待开播

凤凰卫视,#genre#
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
凤凰中文,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhzwhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
凤凰资讯,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
凤凰香港,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
凤凰香港,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
凤凰中文,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzwhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
凤凰中文,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzw&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
凤凰资讯,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
凤凰资讯,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzx&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
凤凰中文,http://www.lebaobei.top:6868/udp/239.255.30.50:8231$甘肃电信
凤凰资讯,http://hgiue6pb.mi4.xyz:8888/udp/239.76.253.134:9000$湖南电信#http://www.lebaobei.top:6868/udp/239.255.30.70:8231$甘肃电信
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231$甘肃电信

AKTV台湾香港台,#genre#
28 AI 智慧赛马,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
Hoy 78,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新闻台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
千禧经典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新闻台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
日本全天新闻,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天电影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龙华日韩台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龙华经典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龙华电影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
TVB 星河台,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
爆谷台,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8




北京电信组播,#genre#
CCTV-1综合[高清],http://wuwenxidong.work:2333/udp/225.1.8.1:8008
CCTV-2财经[高清],http://wuwenxidong.work:2333/udp/225.1.8.2:8084
CCTV-3综艺[高清],http://wuwenxidong.work:2333/udp/225.1.8.88:8000
CCTV-4中文国际[高清],http://wuwenxidong.work:2333/udp/225.1.8.4:8092
CCTV-5体育[高清],http://wuwenxidong.work:2333/udp/225.1.8.89:8000
CCTV-6电影[高清],http://wuwenxidong.work:2333/udp/225.1.8.84:8000
CCTV-7国防军事[高清],http://wuwenxidong.work:2333/udp/225.1.8.7:8104
CCTV-8电视剧[高清],http://wuwenxidong.work:2333/udp/225.1.8.85:8000
CCTV-9纪录[高清],http://wuwenxidong.work:2333/udp/225.1.8.9:8112
CCTV-10科教[高清],http://wuwenxidong.work:2333/udp/225.1.8.10:8116
CCTV-11戏曲[高清],http://wuwenxidong.work:2333/udp/225.1.8.73:8120
CCTV-12社会与法[高清],http://wuwenxidong.work:2333/udp/225.1.8.12:8124
CCTV-13新闻[高清],http://wuwenxidong.work:2333/udp/225.1.8.168:8130
CCTV-14少儿[高清],http://wuwenxidong.work:2333/udp/225.1.8.14:8132
CCTV-15音乐[高清],http://wuwenxidong.work:2333/udp/225.1.8.74:8136
CCTV-17农业农村[高清],http://wuwenxidong.work:2333/udp/225.1.8.17:8144
CCTV-5+体育赛事[高清],http://wuwenxidong.work:2333/udp/225.1.8.20:8004
CETV1[高清],http://wuwenxidong.work:2333/udp/225.1.8.32:8152
BTV北京卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.21:8002
BTV文艺[高清],http://wuwenxidong.work:2333/udp/225.1.8.22:8002
BTV科教[高清],http://wuwenxidong.work:2333/udp/225.1.8.105:8002
BTV影视[高清],http://wuwenxidong.work:2333/udp/225.1.8.82:8000
BTV财经[高清],http://wuwenxidong.work:2333/udp/225.1.8.106:8002
BTV冬奥纪实[高清],http://wuwenxidong.work:2333/udp/225.1.8.23:8002
BTV生活[高清],http://wuwenxidong.work:2333/udp/225.1.8.108:8002
BTV青年[高清],http://wuwenxidong.work:2333/udp/225.1.8.118:8002
BTV新闻[高清],http://wuwenxidong.work:2333/udp/225.1.8.83:8000
BTV卡酷少儿[高清],http://wuwenxidong.work:2333/udp/225.1.8.35:8000
BTV冬奥纪实 4K HDR[4K],http://wuwenxidong.work:2333/udp/225.1.8.120:8002
BTV冬奥纪实 4K SDR[4K],http://wuwenxidong.work:2333/udp/225.1.8.164:8002
房山电视台[高清],http://wuwenxidong.work:2333/udp/225.1.8.68:8002
朝阳融媒[高清],http://wuwenxidong.work:2333/udp/225.1.8.69:8002
密云电视台[高清],http://wuwenxidong.work:2333/udp/225.1.8.75:8002
湖南卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.41:8012
黑龙江卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.42:8016
深圳卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.43:8020
江苏卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.44:8028
东方卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.45:8032
浙江卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.46:8036
湖北卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.47:8044
天津卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.48:8044
广东卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.49:8048
山东卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.50:8052
辽宁卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.51:8056
安徽卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.52:8064
河北卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.76:8002
贵州卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.77:8076
东南卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.79:8148
江西卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.171:8166
重庆卫视[高清],http://wuwenxidong.work:2333/udp/225.1.8.172:8162
金鹰纪实[高清],http://wuwenxidong.work:2333/udp/225.1.8.31:8156
纪实人文[高清],http://wuwenxidong.work:2333/udp/225.1.8.53:8060
快乐垂钓[高清],http://wuwenxidong.work:2333/udp/225.1.8.71:8002
茶频道[高清],http://wuwenxidong.work:2333/udp/225.1.8.72:8002
每日影院[高清],http://wuwenxidong.work:2333/udp/225.1.8.97:8002
幸福剧场[高清],http://wuwenxidong.work:2333/udp/225.1.8.98:8002
幸福娱乐[高清],http://wuwenxidong.work:2333/udp/225.1.8.99:8002
风尚生活[高清],http://wuwenxidong.work:2333/udp/225.1.8.103:8002
中国足协杯[高清],http://wuwenxidong.work:2333/udp/225.1.8.40:8184
体育赛事[高清],http://wuwenxidong.work:2333/udp/225.1.8.81:8176
爱上4K[4K],http://wuwenxidong.work:2333/udp/225.1.8.80:2000
北京IPTV淘精彩[高清],http://wuwenxidong.work:2333/udp/225.1.8.33:8002
北京IPTV淘BABY[高清],http://wuwenxidong.work:2333/udp/225.1.8.36:8002
北京IPTV淘剧场[高清],http://wuwenxidong.work:2333/udp/225.1.8.37:8002
北京IPTV淘电影[高清],http://wuwenxidong.work:2333/udp/225.1.8.38:8002
北京IPTV淘娱乐[高清],http://wuwenxidong.work:2333/udp/225.1.8.61:8002
北京IPTV萌宠TV[高清],http://wuwenxidong.work:2333/udp/225.1.8.63:8002
北京IPTV4K超清[4K],http://wuwenxidong.work:2333/udp/225.1.8.211:8002
熊猫频道[高清],http://wuwenxidong.work:2333/udp/225.1.8.210:8068
大健康[高清],http://wuwenxidong.work:2333/udp/225.1.8.39:8002
聚鲨环球精选[高清],http://wuwenxidong.work:2333/udp/225.1.8.58:8002
聚鲨北京[高清],http://wuwenxidong.work:2333/udp/225.1.8.59:8002
聚鲨健康[高清],http://wuwenxidong.work:2333/udp/225.1.8.60:8002
聚鲨生活[高清],http://wuwenxidong.work:2333/udp/225.1.8.62:8002
聚鲨国际[高清],http://wuwenxidong.work:2333/udp/225.1.8.66:8002
CCTV-1综合,http://wuwenxidong.work:2333/udp/225.1.8.101:8080
CCTV-2财经,http://wuwenxidong.work:2333/udp/225.1.8.102:8004
CCTV-3综艺,http://wuwenxidong.work:2333/udp/225.1.8.92:8000
CCTV-4中文国际,http://wuwenxidong.work:2333/udp/225.1.8.104:8216
CCTV-5体育,http://wuwenxidong.work:2333/udp/225.1.8.93:8000
CCTV-6电影,http://wuwenxidong.work:2333/udp/225.1.8.90:8000
CCTV-7国防军事,http://wuwenxidong.work:2333/udp/225.1.8.107:8024
CCTV-8电视剧,http://wuwenxidong.work:2333/udp/225.1.8.91:8000
CCTV-9纪录,http://wuwenxidong.work:2333/udp/225.1.8.109:8032
CCTV-10科教,http://wuwenxidong.work:2333/udp/225.1.8.110:8228
CCTV-11戏曲,http://wuwenxidong.work:2333/udp/225.1.8.111:8040
CCTV-12社会与法,http://wuwenxidong.work:2333/udp/225.1.8.112:8232
CCTV-13新闻,http://wuwenxidong.work:2333/udp/225.1.8.113:8264
CCTV-14少儿,http://wuwenxidong.work:2333/udp/225.1.8.114:8236
CCTV-15音乐,http://wuwenxidong.work:2333/udp/225.1.8.115:8052
CCTV-17农业农村,http://wuwenxidong.work:2333/udp/225.1.8.117:8064
CGTN,http://wuwenxidong.work:2333/udp/225.1.8.116:8056
CETV1,http://wuwenxidong.work:2333/udp/225.1.8.169:4120
CETV2,http://wuwenxidong.work:2333/udp/225.1.8.193:4120
CETV3,http://wuwenxidong.work:2333/udp/225.1.8.194:4120
CETV4,http://wuwenxidong.work:2333/udp/225.1.8.195:4120
BTV北京卫视,http://wuwenxidong.work:2333/udp/225.1.8.121:8002
BTV文艺,http://wuwenxidong.work:2333/udp/225.1.8.122:8002
BTV科教,http://wuwenxidong.work:2333/udp/225.1.8.123:8002
BTV影视,http://wuwenxidong.work:2333/udp/225.1.8.124:8002
BTV财经,http://wuwenxidong.work:2333/udp/225.1.8.125:8002
BTV冬奥纪实,http://wuwenxidong.work:2333/udp/225.1.8.126:8002
BTV生活,http://wuwenxidong.work:2333/udp/225.1.8.127:8002
BTV青年,http://wuwenxidong.work:2333/udp/225.1.8.128:8002
BTV新闻,http://wuwenxidong.work:2333/udp/225.1.8.129:8002
BTV卡酷少儿,http://wuwenxidong.work:2333/udp/225.1.8.130:8002
BTV国际,http://wuwenxidong.work:2333/udp/225.1.8.131:8002
湖南卫视,http://wuwenxidong.work:2333/udp/225.1.8.132:8064
浙江卫视,http://wuwenxidong.work:2333/udp/225.1.8.133:8284
江苏卫视,http://wuwenxidong.work:2333/udp/225.1.8.134:8276
安徽卫视,http://wuwenxidong.work:2333/udp/225.1.8.135:8272
天津卫视,http://wuwenxidong.work:2333/udp/225.1.8.136:8144
辽宁卫视,http://wuwenxidong.work:2333/udp/225.1.8.137:8116
山东卫视,http://wuwenxidong.work:2333/udp/225.1.8.138:8148
云南卫视,http://wuwenxidong.work:2333/udp/225.1.8.139:8108
河南卫视,http://wuwenxidong.work:2333/udp/225.1.8.140:8128
黑龙江卫视,http://wuwenxidong.work:2333/udp/225.1.8.141:8196
四川卫视,http://wuwenxidong.work:2333/udp/225.1.8.142:8288
江西卫视,http://wuwenxidong.work:2333/udp/225.1.8.143:8280
贵州卫视,http://wuwenxidong.work:2333/udp/225.1.8.144:8120
深圳卫视,http://wuwenxidong.work:2333/udp/225.1.8.145:9244
湖北卫视,http://wuwenxidong.work:2333/udp/225.1.8.146:8136
东方卫视,http://wuwenxidong.work:2333/udp/225.1.8.147:8192
重庆卫视,http://wuwenxidong.work:2333/udp/225.1.8.148:8296
东南卫视,http://wuwenxidong.work:2333/udp/225.1.8.149:8112
河北卫视,http://wuwenxidong.work:2333/udp/225.1.8.150:8292
广东卫视,http://wuwenxidong.work:2333/udp/225.1.8.151:8132
南方卫视,http://wuwenxidong.work:2333/udp/225.1.8.225:5008
广西卫视,http://wuwenxidong.work:2333/udp/225.1.8.152:8300
吉林卫视,http://wuwenxidong.work:2333/udp/225.1.8.153:8200
陕西卫视,http://wuwenxidong.work:2333/udp/225.1.8.154:8140
山西卫视,http://wuwenxidong.work:2333/udp/225.1.8.155:8172
内蒙古卫视,http://wuwenxidong.work:2333/udp/225.1.8.156:8176
青海卫视,http://wuwenxidong.work:2333/udp/225.1.8.157:8184
海南卫视,http://wuwenxidong.work:2333/udp/225.1.8.158:8304
宁夏卫视,http://wuwenxidong.work:2333/udp/225.1.8.159:8124
西藏卫视,http://wuwenxidong.work:2333/udp/225.1.8.160:8164
新疆卫视,http://wuwenxidong.work:2333/udp/225.1.8.161:8160
甘肃卫视,http://wuwenxidong.work:2333/udp/225.1.8.162:8188
厦门卫视,http://wuwenxidong.work:2333/udp/225.1.8.166:4120
兵团卫视,http://wuwenxidong.work:2333/udp/225.1.8.167:4120
山东教育卫视,http://wuwenxidong.work:2333/udp/225.1.8.190:4120
三沙卫视,http://wuwenxidong.work:2333/udp/225.1.8.78:4120
金鹰卡通,http://wuwenxidong.work:2333/udp/225.1.8.163:9252
财富天下,http://wuwenxidong.work:2333/udp/225.1.8.165:9136
嘉佳卡通,http://wuwenxidong.work:2333/udp/225.1.8.170:9268
IPTV收视指南,http://wuwenxidong.work:2333/udp/225.1.8.201:8012
IPTV热播剧场,http://wuwenxidong.work:2333/udp/225.1.8.202:9020
IPTV经典电影,http://wuwenxidong.work:2333/udp/225.1.8.203:9024
IPTV魅力时尚,http://wuwenxidong.work:2333/udp/225.1.8.204:9012
IPTV少儿动画,http://wuwenxidong.work:2333/udp/225.1.8.207:9000
城市剧场,http://wuwenxidong.work:2333/udp/225.1.8.227:4120
军旅剧场,http://wuwenxidong.work:2333/udp/225.1.8.228:4120
古装剧场,http://wuwenxidong.work:2333/udp/225.1.8.229:4120
音乐现场,http://wuwenxidong.work:2333/udp/225.1.8.230:4120
地理,http://wuwenxidong.work:2333/udp/225.1.8.231:4120
美妆,http://wuwenxidong.work:2333/udp/225.1.8.232:4120
美人,http://wuwenxidong.work:2333/udp/225.1.8.233:4120
精选,http://wuwenxidong.work:2333/udp/225.1.8.234:4120
解密,http://wuwenxidong.work:2333/udp/225.1.8.235:4120
军事,http://wuwenxidong.work:2333/udp/225.1.8.236:4120
国学,http://wuwenxidong.work:2333/udp/225.1.8.237:4120
戏曲,http://wuwenxidong.work:2333/udp/225.1.8.238:4120
早教,http://wuwenxidong.work:2333/udp/225.1.8.239:4120
动画,http://wuwenxidong.work:2333/udp/225.1.8.240:4120
好学生,http://wuwenxidong.work:2333/udp/225.1.8.241:4120
鉴赏,http://wuwenxidong.work:2333/udp/225.1.8.242:4120
墨宝,http://wuwenxidong.work:2333/udp/225.1.8.243:4120
光影,http://wuwenxidong.work:2333/udp/225.1.8.244:4120
台球,http://wuwenxidong.work:2333/udp/225.1.8.245:4120
爱生活,http://wuwenxidong.work:2333/udp/225.1.8.246:4120
武术,http://wuwenxidong.work:2333/udp/225.1.8.247:4120
高网,http://wuwenxidong.work:2333/udp/225.1.8.248:4120
足球,http://wuwenxidong.work:2333/udp/225.1.8.249:4120
武侠剧场,http://wuwenxidong.work:2333/udp/225.1.8.250:4120
喜剧影院,http://wuwenxidong.work:2333/udp/225.1.8.251:4120
动作影院,http://wuwenxidong.work:2333/udp/225.1.8.252:4120
家庭影院,http://wuwenxidong.work:2333/udp/225.1.8.253:4120
星影,http://wuwenxidong.work:2333/udp/225.1.8.254:4120
聚鲨环球精选,http://wuwenxidong.work:2333/udp/225.1.8.67:8002
聚鲨北京,http://wuwenxidong.work:2333/udp/225.1.8.70:8002
聚鲨健康,http://wuwenxidong.work:2333/udp/225.1.8.94:8002
聚鲨生活,http://wuwenxidong.work:2333/udp/225.1.8.95:8002
聚鲨国际,http://wuwenxidong.work:2333/udp/225.1.8.96:8002

甘肃兰州联通,#genre#
CCTV-1HD,http://124.152.241.9:8563/udp/239.255.36.70:8231
CCTV-2HD,http://124.152.241.9:8563/udp/239.255.36.71:8231
CCTV-3HD,http://124.152.241.9:8563/udp/239.255.36.118:8231
CCTV-4HD,http://124.152.241.9:8563/udp/239.255.36.138:8231
CCTV-5HD,http://124.152.241.9:8563/udp/239.255.36.119:8231
CCTV-5+HD,http://124.152.241.9:8563/udp/239.255.36.72:8231
CCTV-6HD,http://124.152.241.9:8563/udp/239.255.36.120:8231
CCTV-7HD,http://124.152.241.9:8563/udp/239.255.36.73:8231
CCTV-8HD,http://124.152.241.9:8563/udp/239.255.36.121:8231
CCTV-9HD,http://124.152.241.9:8563/udp/239.255.36.74:8231
CCTV-10HD,http://124.152.241.9:8563/udp/239.255.36.75:8231
CCTV-11HD,http://124.152.241.9:8563/udp/239.255.36.139:8231
CCTV-12HD,http://124.152.241.9:8563/udp/239.255.36.76:8231
CCTV-13HD,http://124.152.241.9:8563/udp/239.255.36.140:8231
CCTV-14HD,http://124.152.241.9:8563/udp/239.255.36.77:8231
CCTV-15HD,http://124.152.241.9:8563/udp/239.255.36.141:8231
CCTV-16HD,http://124.152.241.9:8563/udp/239.255.36.122:8231
CCTV-16 4K,http://124.152.241.9:8563/udp/239.255.36.142:8231
CCTV-3HD,http://124.152.241.9:8563/udp/239.255.36.128:8231
CCTV-6HD,http://124.152.241.9:8563/udp/239.255.36.130:8231
CCTV-8HD,http://124.152.241.9:8563/udp/239.255.36.131:8231
IPTV3+,http://124.152.241.9:8563/udp/239.255.36.31:8231
IPTV5+,http://124.152.241.9:8563/udp/239.255.36.32:8231
IPTV6+,http://124.152.241.9:8563/udp/239.255.36.33:8231
IPTV8+,http://124.152.241.9:8563/udp/239.255.36.34:8231
甘肃公共应急HD,http://124.152.241.9:8563/udp/239.255.36.4:8231
甘肃卫视,http://124.152.241.9:8563/udp/239.255.36.5:8231
甘肃经济,http://124.152.241.9:8563/udp/239.255.36.6:8231
甘肃文化影视,http://124.152.241.9:8563/udp/239.255.36.7:8231
甘肃公共应急,http://124.152.241.9:8563/udp/239.255.36.8:8231
甘肃都市,http://124.152.241.9:8563/udp/239.255.36.9:8231
甘肃少儿,http://124.152.241.9:8563/udp/239.255.36.10:8231
陇尚生活HD,http://124.152.241.9:8563/udp/239.255.36.117:8231
陇尚生活,http://124.152.241.9:8563/udp/239.255.36.11:8231
品质生活,http://124.152.241.9:8563/udp/239.255.36.12:8231
甘肃移动电视,http://124.152.241.9:8563/udp/239.255.36.13:8231
甘肃卫视HD,http://124.152.241.9:8563/udp/239.255.36.14:8231
甘肃文化影视HD,http://124.152.241.9:8563/udp/239.255.36.15:8231
甘肃都市HD,http://124.152.241.9:8563/udp/239.255.36.16:8231
甘肃经济HD,http://124.152.241.9:8563/udp/239.255.36.17:8231
甘肃少儿HD,http://124.152.241.9:8563/udp/239.255.36.18:8231
北京卫视HD,http://124.152.241.9:8563/udp/239.255.36.78:8231
湖南卫视HD,http://124.152.241.9:8563/udp/239.255.36.79:8231
黑龙江卫视HD,http://124.152.241.9:8563/udp/239.255.36.80:8231
深圳卫视HD,http://124.152.241.9:8563/udp/239.255.36.81:8231
江苏卫视HD,http://124.152.241.9:8563/udp/239.255.36.82:8231
东方卫视HD,http://124.152.241.9:8563/udp/239.255.36.83:8231
浙江卫视HD,http://124.152.241.9:8563/udp/239.255.36.84:8231
天津卫视HD,http://124.152.241.9:8563/udp/239.255.36.85:8231
湖北卫视HD,http://124.152.241.9:8563/udp/239.255.36.86:8231
广东卫视HD,http://124.152.241.9:8563/udp/239.255.36.87:8231
山东卫视HD,http://124.152.241.9:8563/udp/239.255.36.88:8231
辽宁卫视HD,http://124.152.241.9:8563/udp/239.255.36.89:8231
安徽卫视,http://124.152.241.9:8563/udp/239.255.36.90:8231
江西卫视HD,http://124.152.241.9:8563/udp/239.255.36.143:8231
重庆卫视HD,http://124.152.241.9:8563/udp/239.255.36.144:8231
吉林卫视HD,http://124.152.241.9:8563/udp/239.255.36.145:8231
东南卫视HD,http://124.152.241.9:8563/udp/239.255.36.146:8231
河北卫视HD,http://124.152.241.9:8563/udp/239.255.36.147:8231
贵州卫视HD,http://124.152.241.9:8563/udp/239.255.36.148:8231
上海纪实人文HD,http://124.152.241.9:8563/udp/239.255.36.91:8231
CCTV-1综合,http://124.152.241.9:8563/udp/239.255.36.19:8231
CCTV-2财经,http://124.152.241.9:8563/udp/239.255.36.20:8231
CCTV-4中文国际,http://124.152.241.9:8563/udp/239.255.36.21:8231
CCTV-7国防军事,http://124.152.241.9:8563/udp/239.255.36.22:8231
CCTV-9纪录,http://124.152.241.9:8563/udp/239.255.36.23:8231
CCTV-10科教,http://124.152.241.9:8563/udp/239.255.36.24:8231
CCTV-11戏曲,http://124.152.241.9:8563/udp/239.255.36.25:8231
CCTV-12社会与法,http://124.152.241.9:8563/udp/239.255.36.26:8231
CCTV-13新闻,http://124.152.241.9:8563/udp/239.255.36.27:8231
CCTV-14少儿,http://124.152.241.9:8563/udp/239.255.36.28:8231
CCTV-15音乐,http://124.152.241.9:8563/udp/239.255.36.29:8231
CGTN,http://124.152.241.9:8563/udp/239.255.36.30:8231
东方卫视,http://124.152.241.9:8563/udp/239.255.36.36:8231
江苏卫视,http://124.152.241.9:8563/udp/239.255.36.37:8231
浙江卫视,http://124.152.241.9:8563/udp/239.255.36.38:8231
安徽卫视,http://124.152.241.9:8563/udp/239.255.36.39:8231
山东卫视,http://124.152.241.9:8563/udp/239.255.36.40:8231
山西卫视,http://124.152.241.9:8563/udp/239.255.36.41:8231
湖南卫视,http://124.152.241.9:8563/udp/239.255.36.42:8231
湖北卫视,http://124.152.241.9:8563/udp/239.255.36.43:8231
江西卫视,http://124.152.241.9:8563/udp/239.255.36.44:8231
重庆卫视,http://124.152.241.9:8563/udp/239.255.36.45:8231
四川卫视,http://124.152.241.9:8563/udp/239.255.36.46:8231
陕西卫视,http://124.152.241.9:8563/udp/239.255.36.47:8231
河南卫视,http://124.152.241.9:8563/udp/239.255.36.48:8231
天津卫视,http://124.152.241.9:8563/udp/239.255.36.49:8231
辽宁卫视,http://124.152.241.9:8563/udp/239.255.36.50:8231
吉林卫视,http://124.152.241.9:8563/udp/239.255.36.51:8231
黑龙江卫视,http://124.152.241.9:8563/udp/239.255.36.52:8231
东南卫视,http://124.152.241.9:8563/udp/239.255.36.53:8231
广东卫视,http://124.152.241.9:8563/udp/239.255.36.54:8231
广西卫视,http://124.152.241.9:8563/udp/239.255.36.55:8231
河北卫视,http://124.152.241.9:8563/udp/239.255.36.56:8231
云南卫视,http://124.152.241.9:8563/udp/239.255.36.57:8231
贵州卫视,http://124.152.241.9:8563/udp/239.255.36.58:8231
海南卫视,http://124.152.241.9:8563/udp/239.255.36.59:8231
北京卫视,http://124.152.241.9:8563/udp/239.255.36.60:8231
深圳卫视,http://124.152.241.9:8563/udp/239.255.36.61:8231
青海卫视,http://124.152.241.9:8563/udp/239.255.36.62:8231
西藏卫视,http://124.152.241.9:8563/udp/239.255.36.63:8231
内蒙古卫视,http://124.152.241.9:8563/udp/239.255.36.64:8231
新疆卫视,http://124.152.241.9:8563/udp/239.255.36.65:8231
宁夏卫视,http://124.152.241.9:8563/udp/239.255.36.66:8231
安多卫视,http://124.152.241.9:8563/udp/239.255.36.154:8231
金鹰卡通,http://124.152.241.9:8563/udp/239.255.36.67:8231
北京卡酷少儿,http://124.152.241.9:8563/udp/239.255.36.68:8231
中国教育1,http://124.152.241.9:8563/udp/239.255.36.69:8231
热播剧场,http://124.152.241.9:8563/udp/239.255.36.92:8231
经典电影,http://124.152.241.9:8563/udp/239.255.36.93:8231
谍战剧场,http://124.152.241.9:8563/udp/239.255.36.94:8231
IPTV野外,http://124.152.241.9:8563/udp/239.255.36.95:8231
IPTV法治,http://124.152.241.9:8563/udp/239.255.36.96:8231
戏曲,http://124.152.241.9:8563/udp/239.255.36.97:8231
解密,http://124.152.241.9:8563/udp/239.255.36.98:8231
军事,http://124.152.241.9:8563/udp/239.255.36.99:8231
武侠剧场,http://124.152.241.9:8563/udp/239.255.36.100:8231
喜剧影院,http://124.152.241.9:8563/udp/239.255.36.101:8231
动作影院,http://124.152.241.9:8563/udp/239.255.36.102:8231
光影,http://124.152.241.9:8563/udp/239.255.36.103:8231
武威综合,http://124.152.241.9:8563/udp/239.255.36.104:8231
武威凉州,http://124.152.241.9:8563/udp/239.255.36.106:8231
